일자,거래처명,창고,품   목 [규격],수량(kg),단위,단가,외화금액,공급가액,부가세,합계,적요,법인명(삼성),오더번호
20170614,제일포장(김해),PE,PE28mm 2kgPE28M／M(백)2KG,6858.0000000000,KG,2156.9230769231,0.0000000000,14620900.0000000000,1462090.0000000000,16082990.0000000000,100박스, , 
20170615,신우교역,PP,PP12MPP12M／M10KG(황),3366.0000000000,KG,2288.9400000000,0.0000000000,6708819.0000000000,670881.0000000000,7379700.0000000000,100롤(0.65)납품:한국스미더스, , 
20170616,제이케이머티리얼즈(주)／순성공장,상품,스트레치랩(일반 기계랩)25*500mm*1400m,4576.0000000000,롤,5872.5000000000,0.0000000000,10607140.0000000000,1060714.0000000000,11667854.0000000000,48박스, , 
20170617,KONZ TRADING LTD.,PP,"15 x 2,500M 0.64T15 x 2,500M 0.64T 청색",20454.0000000000,KG,4.2493400000,32633.4700000000,36640860.0000000000,0.0000000000,36640860.0000000000,700 Rolls, ,KONZDAN1019
20170619,동서포장종합상사,PE,PE28mm 2kgPE28M／M(백)2KG,5480.0000000000,KG,1835.0000000000,0.0000000000,9230500.0000000000,923050.0000000000,10153550.0000000000,7박스, , 
20170620,(주)한제피앤에스,PP,PP18MPP18M／M 8 KG (황),5017.0000000000,KG,12976.9444444444,0.0000000000,9495700.0000000000,949570.0000000000,10445270.0000000000,81 R/L(1P/L), , 
20170621,경인팩,PE,PE28mm 2kgPE28M／M(황)2KG,1970.0000000000,KG,1710.5857142857,0.0000000000,3172955.0000000000,75400.0000000000,3248355.0000000000,2BOX, , 
20170622,신광포장기계,PP,PP15MPP15MM*10KG(황색),5336.5000000000,KG,2215.2631578947,0.0000000000,10770900.0000000000,1077090.0000000000,11847990.0000000000,50 R/L, , 
20170623,(주)태양지대,상품,스트레치랩(일반 기계랩)25*500mm*1400m,866.5000000000,롤,6694.4444444444,0.0000000000,3195850.0000000000,319585.0000000000,3515435.0000000000,32박스, , 
20170624,진정산업포장기계,PE,PE28mm 2kgPE28M／M(백)2KG,40.0000000000,KG,2600.0000000000,0.0000000000,104000.0000000000,10400.0000000000,114400.0000000000,2박스, , 
20170626,광림파워팩,PP,PP12MPP12M／M10KG(황),2420.0000000000,KG,1963.3333333333,0.0000000000,4903600.0000000000,490360.0000000000,5393960.0000000000,50R/L, , 
20170627,KOMERI,PP,15 x 100M 0.55T15x100M0.55T녹색,12952.5000000000,KG,1170.5269500000,1437530.0000000000,26473223.0000000000,1188790.0000000000,27662013.0000000000,4920501073166, ,PUS170421901
20170628,(주)한제피앤에스,PP,PP12MPP12M／M12.5(청),6490.0000000000,KG,1594.0291666667,0.0000000000,10395479.0000000000,286175.0000000000,10681654.0000000000,50R/L(0.7T x 2800m)/파주직납, , 
20170629,강원농협연합포장재가공사업소,PP,PP12M 농협PP12M／M12.5KG (황) 2800m,7299.5000000000,KG,3054.9500000000,0.0000000000,14762500.0000000000,1476250.0000000000,16238750.0000000000,300R/L,m표기, 
20170630,동방포장기자재,PP,PP12MPP12M／M10KG(황),1986.0000000000,KG,-3338.1904761905,0.0000000000,3147950.0000000000,314795.0000000000,3462745.0000000000,72R/L(0.7T 수출용(무지패드), , 
2017/06  계,,,,223850,,65153.9628686608,1558341.91,351161130,16416410,367577540,,,
20170701,CYKLOP PACKAGING SYSTEMS PTY LTD.,PP,PP 12MM12MMx1000Mx0.55MM Blue,26027.0000000000,KG,1.5828181818,40890.2800000000,46598562.0000000000,0.0000000000,46598562.0000000000,0122DP12, ,14148
20170703,합동포장기계,PE,PE28mm 2kgPE28M／M(백)2KG,14403.0000000000,KG,2230.0416666667,0.0000000000,22751600.0000000000,2275160.0000000000,25026760.0000000000,25박스, , 
20170704,자강산업(주),상품,스트레치필름(일반 핸드랩)15*500mm*400m,5620.0000000000,박스,2408.8888888889,0.0000000000,11056280.0000000000,1105628.0000000000,12161908.0000000000,64박스, , 
20170705,진송팩,PE,PE28mm 2kgPE28M／M(백)2KG,11071.0000000000,KG,5262.2382352941,0.0000000000,20658633.0000000000,1209820.0000000000,21868453.0000000000,10BOX, , 
20170706,FLEXIBLE,PP,"12 x 2,500M 0.60T Blue w/Black Print12 x 2,500M 0.60T Blue w/Black Print",7708.0000000000,KG,1963.7788636364,5643.0000000000,13771750.0000000000,728625.0000000000,14500375.0000000000,FLEXIBLE PACKAGING PTE LTD 검정 인쇄, ,KIC-0115
20170707,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,4961.0000000000,KG,1883.0916666667,0.0000000000,8881510.0000000000,274580.0000000000,9156090.0000000000,27R/L,SEH-VD(AIR),5219591326
20170708,NZ SAFETY BLACKWOODS,PP,PP 12MM12MMx1000Mx0.55MM Blue,7438.0000000000,KG,1.5291600000,11469.8400000000,13230460.0000000000,0.0000000000,13230460.0000000000,1379117, ,W734339
20170710,동원팩,PE,PE28mm 2kgPE28M／M(백)2KG,2803.0000000000,KG,2304.2857142857,0.0000000000,6003150.0000000000,600315.0000000000,6603465.0000000000,30box, , 
20170711,대영포장(주)발안공장,PP,PP7MPP7M10KG백색,4988.0000000000,KG,6086.0000000000,0.0000000000,10538960.0000000000,1053896.0000000000,11592856.0000000000,"200롤(@\16,500)", , 
20170712,(주)아이마켓코리아,PP,PP18MMx 15kg 삼성1650M두께0.80mm단중8.56g,5448.0000000000,KG,1595.7777777778,0.0000000000,8767431.0000000000,371250.0000000000,9138681.0000000000,41R/L,SESK(VD)(AIR),5220164653
20170713,제이케이머티리얼즈(주)／신평공장,상품,스트레치랩(일반 기계랩)25*500mm*1400m,2612.0000000000,롤,6244.5454545455,0.0000000000,7381600.0000000000,738160.0000000000,8119760.0000000000,48, , 
20170714,삼원산업,PP,PP12MPP12M／M12KG(황),9095.0000000000,KG,1615.0000000000,0.0000000000,10359500.0000000000,1035950.0000000000,11395450.0000000000,200R/L, , 
20170716,"SANYU CO.,LTD",PP,"15.5 x 1,000M 0.55T15.5x1,000M0.55T황색",7240.0000000000,KG,181.3900000000,1285322.0000000000,12894607.0000000000,0.0000000000,12894607.0000000000,812, ,62 KIC
20170717,광림파워팩,PP,PP9MMPP9M／M9.5KG(황색),5840.0000000000,KG,1796.1538461538,0.0000000000,10631500.0000000000,1063150.0000000000,11694650.0000000000,100R/L(0.65T), , 
20170718,POWERPAK,PP,PP 12MM12MMx1000Mx0.50MM Grey,17777.0000000000,KG,1647.2882235294,13166.4600000000,32485852.0000000000,806955.0000000000,33292807.0000000000,4500, ,35025
20170719,어드밴스,PP,"12 x 3,000M 0.55T12 x 3,000M 0.55T 백색",109.0000000000,KG,3850.0000000000,0.0000000000,364700.0000000000,36470.0000000000,401170.0000000000,6롤,호프만제품, 
20170720,신광포장,PP,PP15MPP15MM*10KG(황색),1900.0000000000,KG,1665.0000000000,0.0000000000,3180000.0000000000,318000.0000000000,3498000.0000000000,40롤, , 
20170721,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,7476.0000000000,KG,3688.5666666667,0.0000000000,14615827.0000000000,1123650.0000000000,15739477.0000000000,13R/L,TSEC,5221292475
20170722,진정산업포장기계,PP,PP12MPP12M／M12.5KG (황),287.5000000000,KG,1650.0000000000,0.0000000000,474375.0000000000,47437.0000000000,521812.0000000000,23롤, , 
20170724,(주)삼화인쇄,PP,PP15MPP15MM*10KG(황색),13099.0000000000,KG,1399.1048714286,12735.4000000000,23284330.0000000000,900540.0000000000,24184870.0000000000,50롤(제책4층), , 
20170725,제이케이머티리얼즈(주)／순성공장,PP,PP18MPP18M／M10KG(황),3322.0000000000,KG,6912.5000000000,0.0000000000,7432480.0000000000,743248.0000000000,8175728.0000000000,100롤, , 
20170726,ANDERSON WHOLESALE PACKAGING PTY LTD.,PP,"15 x 1,000M 0.50T Blue15x1,000M0.50T청색",39420.0000000000,KG,1559.3077920000,28762.0000000000,64336393.0000000000,360500.0000000000,64696893.0000000000,2015, ,00001170
20170727,(주)탐스텍,PP,"9 x 4,000M 0.55T9 x 4,000M 0.55T Blue",4888.0000000000,KG,7984.3204800000,0.0000000000,8232270.0000000000,-45795.0000000000,8186475.0000000000, , ,TT-170713A
20170729,CYKLOP PACKAGING SYSTEMS PTY LTD.,PP,"15 x 1,000M 0.60T Blue15x1,000M0.60T청색",8116.0000000000,KG,1.6373250000,12763.4400000000,14199327.0000000000,0.0000000000,14199327.0000000000,0122DP15, ,14179
20170731,동방포장기자재,PP,PP15MPP15MM*10KG(황색),2820.0000000000,KG,1650.0000000000,0.0000000000,4569000.0000000000,456900.0000000000,5025900.0000000000,150R/L(0.8T 농협), , 
2017/07  계,,,,214468.5,,65582.0294507221,1410752.42,376700097,15204439,391904536,,,
20170801,합동포장기계,PP,PP12MPP12M／M12.5KG (황),3593.0000000000,KG,25910.0000000000,0.0000000000,7144280.0000000000,714428.0000000000,7858708.0000000000,200롤,7/27 납, 
20170802,한솔포장,PE,"PE28mm, 6KGPE28M／M(백)6KG",5968.0000000000,KG,4326.0000000000,0.0000000000,15075050.0000000000,1507505.0000000000,16582555.0000000000,25BOX/7월21납, , 
20170803,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,9562.0000000000,KG,1985.5333333333,0.0000000000,15890292.0000000000,788575.0000000000,16678867.0000000000,167R/L,SAMEX-CTV,5222013629
20170804,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,6020.0000000000,KG,2224.7400000000,0.0000000000,10503520.0000000000,333966.0000000000,10837486.0000000000,1R/L,SIEL(C)-MO,5221301194
20170805,ABL,PP,"12 x 3,000M 0.60T12x3,000M0.60TBLUE",11389.0000000000,KG,1.6734285714,16563.4400000000,18676934.0000000000,0.0000000000,18676934.0000000000,1194, ,5883
20170806,KOMERI,PP,15 x 100M 0.55T15x100M0.55T녹색,6237.0000000000,KG,273.0394500000,1378850.0000000000,14142175.0000000000,0.0000000000,14142175.0000000000,4920501073166, ,PUS170518917
20170807,대영포장(주)대구지점,PP,PP7MPP7M*10KG녹색,4777.0000000000, ,2287.5000000000,0.0000000000,9675050.0000000000,967505.0000000000,10642555.0000000000,102R/L, , 
20170808,한국은행,상품,화폐 대묶음용(한국은행) 인쇄밴드14mmx0.63mm x 2000m (투명에 녹색인쇄),3110.0000000000, ,11017.8571428571,0.0000000000,20558000.0000000000,2055800.0000000000,22613800.0000000000,부산본부 화폐관리팀(100롤), , 
20170809,코팩시스템,PE,PE28mm 2kgPE28M／M(백)2KG,6443.0000000000,KG,2408.1666666667,0.0000000000,13424000.0000000000,1342400.0000000000,14766400.0000000000,3박스(대성칼라),운송료 포함, 
20170810,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,12794.0000000000,KG,2038.6944444444,0.0000000000,23216152.0000000000,1419500.0000000000,24635652.0000000000,188R/L,SAMEX-CTV,5222832557
20170811,(주)한제피앤에스,PP,PP12MPP12M／M12.5(청),17934.0000000000,KG,1465.3883545455,14023.4400000000,31002889.0000000000,919525.0000000000,31922414.0000000000,50R/L(0.7T x 2800m)/파주직납, ,광신화학에서 파주 성전으로 직납
20170812,RLBUTTON,PP,"12 x 3,000M 0.63T12x3,000M0.63TBLUE",8898.0000000000,KG,436.8102500000,11869.9800000000,16144834.0000000000,260000.0000000000,16404834.0000000000,B100300, ,457876 (AU)
20170814,주식회사 삼성종합포장,PE,PE28mm 2kgPE28M／M(백)2KG,2632.0000000000,KG,2318.5714285714,0.0000000000,5403600.0000000000,540360.0000000000,5943960.0000000000,20박스, , 
20170815,서울포장기계,PP,PP12MPP12M／M10KG(백),1100.0000000000,KG,1600.0000000000,0.0000000000,1760000.0000000000,176000.0000000000,1936000.0000000000,110R/L, , 
20170816,PARAMOUNT PAPER MERCHANTS PTY LTD.,PP,PP 12MM12MMx1000Mx0.55MM Blue,20633.0000000000,KG,2865.3215588235,10735.9200000000,45318718.0000000000,1887088.0000000000,47205806.0000000000,PS12X1D, ,101842
20170817,삼원산업,PP,PP12MPP12M／M12KG(황),8590.0000000000,KG,2026.2500000000,0.0000000000,15946700.0000000000,1594670.0000000000,17541370.0000000000,200R/L, , 
20170818,광림파워팩,PP,PP12MPP12M／M12.5KG(투명),5712.0000000000,KG,6219.2307692308,0.0000000000,11261100.0000000000,1126110.0000000000,12387210.0000000000,30롤, , 
20170819,NZ SAFETY BLACKWOODS,PP,PP19MPP19M／M*0.55T 1000M Blue,6946.0000000000,KG,1.5439333333,10691.5200000000,12144498.0000000000,0.0000000000,12144498.0000000000,1030708(UV), ,W724779
20170821,㈜창마루 박스포유,상품,결속기 새부리새부리,6768.0000000000,ea,40809.0500000000,0.0000000000,11822660.0000000000,319950.0000000000,12142610.0000000000,1호기, , 
20170822,(주)아이마켓코리아,PP,PP18MMx 15kg 삼성1650M두께0.80mm단중8.56g,7863.0000000000,KG,2342.6687500000,0.0000000000,14072738.0000000000,473650.0000000000,14546388.0000000000,1R/L,TSEC-P634(ZS)(VD),5222126991
20170823,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,10048.0000000000,KG,1478.4222222222,0.0000000000,10583508.0000000000,600660.0000000000,11184168.0000000000,30R/L,TSEC,5224391235
20170824,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,33752.0000000000,KG,1329.9321428571,43682.8400000000,60066650.0000000000,496550.0000000000,60563200.0000000000,4R/L,SEDA(M)DAS/생활가전,5224354202
20170825,제이케이머티리얼즈(주)／순성공장,PP,PP18MPP18M／M10KG(황),3128.0000000000,KG,10823.3333333333,0.0000000000,9517160.0000000000,951716.0000000000,10468876.0000000000,100롤, , 
20170828,상일교역상사,PP,"12 x 3,017M 0.55T12x3,017M 0.55T 백색",22828.0000000000,KG,1303.5453454545,34480.0000000000,47236336.0000000000,432160.0000000000,47668496.0000000000,SWPS12350WH, ,WCP 474373
20170829,(주)아이마켓코리아,상품,피피클립19*28(2KG-삼성),9790.0000000000,ea,1777.6731578947,0.0000000000,11284167.0000000000,534625.0000000000,11818792.0000000000,3000EA,글로벌엘에스,5224590342
20170830,(주)아이마켓코리아,PP,PP18MMx 15kg 삼성1650M두께0.80mm단중8.56g,5258.0000000000,KG,28402.6814814815,0.0000000000,10220731.0000000000,386800.0000000000,10607531.0000000000,130R/L,SESK(VD) (AIR),5224457212
20170831,한국전자금융(주),PP,인쇄11mm x 0.70T x 1000m화폐밴딩끈 지관200x190,8566.5000000000,KG,2227.2555555556,0.0000000000,16191944.0000000000,926025.0000000000,17117969.0000000000,"25롤(@\16,500)",강남자금센터, 
2017/08  계,,,,250339.5,,159900.8827491763,1520897.14,478283686,20755568,499039254,,,
20170901,한서포장,PP,PP12MPP12MM / 9.5KG(황),16266.2000000000,KG,2028.2034482759,0.0000000000,27780708.0000000000,2419878.0000000000,30200586.0000000000,120 R/L,8월29일 납품, 
20170902,경인팩,PP,PP12MPP12M／M12.5KG (황),62.5000000000,KG,1700.0000000000,0.0000000000,106250.0000000000,10625.0000000000,116875.0000000000,5롤, , 
20170904,동원팩,PE,"PE28mm, 6KGPE28M／M(백)6KG",6975.0000000000,KG,2022.9411764706,0.0000000000,14055660.0000000000,1405566.0000000000,15461226.0000000000,25box, , 
20170905,주식회사 동원피앤아이,PE,우편물 자동파속끈 1호35m/m x 2kg (PE)백색,7377.5000000000,KG,2460.0000000000,0.0000000000,16373650.0000000000,1637365.0000000000,18011015.0000000000,100 Box/무지박스 권과장님확인, , 
20170906,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,26029.0000000000,KG,1135.2523208333,26288.4000000000,42720049.0000000000,628045.0000000000,43348094.0000000000,127R/L,SAMEX-CTV,5225331251
20170907,진송팩,PE,PE28mm 2kgPE28M／M(백)2KG,3008.0000000000,KG,2886.3636363636,0.0000000000,6222500.0000000000,622250.0000000000,6844750.0000000000,39박스, , 
20170908,전주삼신산업,PP,PP6MMPP6M／M10KG(백),23892.0000000000,KG,1830.2394736842,33516.0000000000,46526145.0000000000,727350.0000000000,47253495.0000000000,10 R/L, , 
20170909,NZ SAFETY BLACKWOODS,PP,PP 12MM12MMx1000Mx0.55MM Blue,6691.0000000000,KG,1063.2946875000,9481.3600000000,12525944.0000000000,181580.0000000000,12707524.0000000000,1379117, ,W770887
20170910,PROPAK INDUSTRIES PTY LTD.,PP,"12 x 2,500M 0.65T12x2,500M0.65TWHITE",7290.0000000000,KG,1.7644500000,13245.1200000000,14855726.0000000000,0.0000000000,14855726.0000000000,ST400, ,21539
20170911,(주)대유위니아,상품,PP18MMx 15kg 위니아(0.95T)18MMx 15kg,9768.0000000000,KG,2279.1538461538,0.0000000000,18165870.0000000000,1816587.0000000000,19982457.0000000000,108롤,동신 직납(실납품일 16일), 
20170912,KOMERI,PP,15 x 100M 0.55T15x100M0.55T녹색,10062.0000000000,KG,1159.7720200000,1609928.0000000000,24760250.0000000000,812100.0000000000,25572350.0000000000,4920501073166, ,PUS170613904
20170913,광림파워팩,PP,PP9MMPP9M／M9.5KG(황색),5915.0000000000,KG,2000.0000000000,0.0000000000,11463500.0000000000,1146350.0000000000,12609850.0000000000,50R/L(0.65T), , 
20170914,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,9365.0000000000,KG,3455.6764705882,0.0000000000,15505360.0000000000,688220.0000000000,16193580.0000000000,23R/L,TSEC,5226244332
20170915,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,7736.0000000000,KG,2278.5130434783,0.0000000000,15341126.0000000000,1331800.0000000000,16672926.0000000000,3R/L,SIEL(C)-TV,5226259630
20170918,파워엠팩,PP,PP12MPP12M／M10KG(청),3648.0000000000,KG,2238.8888888889,0.0000000000,7320400.0000000000,732040.0000000000,8052440.0000000000,112R/L(배성목재), , 
20170919,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,5672.0000000000,KG,1759.4750000000,0.0000000000,9171296.0000000000,167578.0000000000,9338874.0000000000,30R/L,글로벌엘에스,5226185675
20170920,대영포장(주)대구지점,PP,PP7MPP7M*10KG녹색,10227.0000000000, ,2002.8000000000,0.0000000000,18285450.0000000000,1828545.0000000000,20113995.0000000000,100R/L, , 
20170921,CYKLOP PACKAGING SYSTEMS PTY LTD.,PP,"12 x 3,000M 0.65T12x3,000M0.65T BLUE",11116.0000000000,KG,1332.4697461538,10179.6000000000,19796086.0000000000,664400.0000000000,20460486.0000000000,0123P12DSB, ,14250
20170922,(주)탐스텍,PP,PP 12MM 2000M 0.80MM Blue12mm 2000m 0.80mm Blue,12186.0000000000,KG,45070.8691800000,0.0000000000,24424840.0000000000,1563100.0000000000,25987940.0000000000, , ,TT-170911A
20170923,KONZ TRADING LTD.,PP,"15 x 2,500M 0.64T15 x 2,500M 0.64T 청색",8525.0000000000,KG,1187.1876000000,11760.0000000000,15101728.0000000000,178000.0000000000,15279728.0000000000,700 Rolls, ,KONZDAN1020
20170925,(주)아이마켓코리아,PP,PP18MMx 21kg 삼성2300M두께0.80mm단중8.8g,12068.0000000000,KG,1760.4387096774,0.0000000000,20825665.0000000000,1010800.0000000000,21836465.0000000000,4R/L,SEH-VD(AIR),5225109819
20170926,자강산업(주),상품,스트레치필름(일반 핸드랩)15*500mm*400m,9607.5000000000,박스,5899.3904761905,0.0000000000,22260552.0000000000,1937511.0000000000,24198063.0000000000,32박스, , 
20170927,ANDERSON WHOLESALE PACKAGING PTY LTD.,PP,PP 12MM12MMx1000Mx0.50MM Blue,30115.0000000000,KG,1342.5795916667,26652.4000000000,50166168.0000000000,479340.0000000000,50645508.0000000000,2012, ,00001221
20170928,삼원산업,PP,PP12MPP12M／M12KG(황),8400.0000000000,KG,5148.4615384615,0.0000000000,16690000.0000000000,1669000.0000000000,18359000.0000000000,200R/L, , 
20170929,광림파워팩,PP,PP15MPP15M／M13KG(황),5037.5000000000,KG,2237.7333333333,0.0000000000,9626320.0000000000,962632.0000000000,10588952.0000000000,50롤, , 
20170930,HI-TECH PACKAGING LTD.,PP,PP19M BUILDERSPP19M／M*300M 0.60T Blue,1690.0000000000,KG,2.0182000000,3409.9200000000,3910155.0000000000,0.0000000000,3910155.0000000000,P.465, ,25398 (LCL)
2017/09  계,,,,258729.2,,96283.48683772,1744460.8,483981398,24620662,508602060,,,
20171001,합동포장기계,PE,PE28mm 2kgPE28M／M(백)2KG,1350.0000000000,KG,1983.3333333333,0.0000000000,2816250.0000000000,281625.0000000000,3097875.0000000000,30박스,9월25일납품건, 
20171002,대영포장(주)발안공장,PP,PP7MPP7M10KG백색,1660.0000000000,KG,1575.0000000000,0.0000000000,2715000.0000000000,271500.0000000000,2986500.0000000000,"150롤(@\16,500)", , 
20171003,KOMERI,PP,15 x 100M 0.55T15x100M0.55T녹색,14224.0000000000,KG,273.0394500000,3091882.0000000000,31550182.0000000000,0.0000000000,31550182.0000000000,4920501073166, ,PUS170724914
